Date,Open,High,Low,Close,Volume,Adj Close
1/6/1993,95,99.75,93.87,98.62,268435200,2.31
1/5/1993,86.5,91,86.25,91,117472000,2.14
1/4/1993,87,87.5,86.25,86.5,59820800,2.03
12/31/1992,88.25,88.25,86.75,87,36086400,2.04
12/30/1992,89,89.25,87.25,88,61283200,2.06
12/29/1992,90.75,91.5,88.75,89,68384000,2.09
12/28/1992,90.25,90.5,89.5,90.37,28563200,2.12
12/24/1992,90,90.5,89.75,90,20544000,2.11
12/23/1992,89,90.25,88.75,90,82617600,2.11
12/22/1992,90,90.75,86.75,88.75,106176000,2.08
12/21/1992,85.25,90.25,85,90,85929600,2.11
12/18/1992,85.5,86,85,85.5,102729600,2.01
12/17/1992,83.75,87.5,83.5,86.5,211177600,2.03
12/16/1992,77.5,83.75,77.5,83.5,201126400,1.96
12/15/1992,77.5,78,76.5,77.37,70790400,1.82
12/14/1992,79,79.87,78,78,40000000,1.83
12/11/1992,80,80.5,78.5,78.87,53078400,1.85
12/10/1992,79.25,80.5,78.25,80.5,89577600,1.89
12/9/1992,78.25,79.5,77.75,79.5,97632000,1.87
12/8/1992,79.25,79.25,77.5,78.25,62512000,1.84
12/7/1992,78.5,79.25,76.75,79,74800000,1.85
12/4/1992,77.5,79,77.25,78.75,123107200,1.85
12/3/1992,76.5,77.25,74.75,77.25,190009600,1.81
12/2/1992,73.25,73.75,72.25,73.25,53292800,1.72
12/1/1992,71.75,73.5,71,73,64393600,1.71
11/30/1992,71,72.25,71,71.5,67798400,1.68
11/27/1992,70.5,71.37,70.25,71,20764800,1.67
11/25/1992,70.25,70.62,69.75,70.5,56268800,1.65
11/24/1992,69.5,70.25,69.25,70.25,38572800,1.65
11/23/1992,70.25,70.5,69,69.75,34083200,1.64
11/20/1992,70,70.75,69.75,70.5,65715200,1.65
11/19/1992,70.25,70.25,69.75,69.75,49763200,1.64
11/18/1992,67.75,69.75,67.5,69.5,61968000,1.63
11/17/1992,68.5,68.75,67,67.75,65488000,1.59
11/16/1992,70,70.25,68.5,68.75,50000000,1.61
11/13/1992,69.5,70.25,68,70.25,57190400,1.65
11/12/1992,70,70.5,68.75,69.25,46230400,1.62
11/11/1992,69.75,70.75,69.75,70.37,85155200,1.65
11/10/1992,69.75,70.25,69,69.87,87190400,1.64
11/9/1992,69.25,70,68.5,69.25,47984000,1.62
11/6/1992,69.75,70,69,69,28150400,1.62
11/5/1992,68,70.25,67.5,70,98960000,1.64
11/4/1992,67,68,66.87,67.62,22099200,1.59
11/3/1992,67.75,68.25,66.75,67.25,32563200,1.58
11/2/1992,67,68,66.5,67.75,30457600,1.59
10/30/1992,66,67.5,65,67.5,88067200,1.58
10/29/1992,67.5,68.25,66,66.5,50518400,1.56
10/28/1992,66.25,67.25,65.37,67.25,69376000,1.58
10/27/1992,68.75,68.75,66.75,67.25,41779200,1.58
10/26/1992,67.25,68.75,66.25,68.5,30038400,1.61
10/23/1992,67.75,68,66.75,67.12,57705600,1.57
10/22/1992,68.75,69.12,67.5,67.75,41475200,1.59
10/21/1992,67,69,66.75,69,129488000,1.62
10/20/1992,66.75,67.37,66,66.75,125366400,1.56
10/19/1992,63.25,66,63.25,65.87,60547200,1.54
10/16/1992,64,64.5,62.5,63.25,44601600,1.48
10/15/1992,62.5,64,62.25,64,43696000,1.5
10/14/1992,64.75,65,62.75,63.13,66595200,1.48
10/13/1992,65.75,66.25,64,64.62,102732800,1.51
10/12/1992,66.5,67.25,64.25,65.87,127747200,1.54
10/9/1992,66.25,67.5,65.75,66.5,83558400,1.56
10/8/1992,66.5,67.5,65.62,66.25,82960000,1.55
10/7/1992,65.75,67.25,65.5,65.75,71756800,1.54
10/6/1992,64.5,66.25,64,65.5,72070400,1.53
10/5/1992,62.25,64,60.75,63.63,71792000,1.49
10/2/1992,63.75,64,62.5,62.5,54534400,1.46
10/1/1992,65.5,65.75,63.63,63.75,40304000,1.49
9/30/1992,65.5,66.25,65.5,65.75,37331200,1.54
9/29/1992,65.25,65.75,65,65.5,54953600,1.53
9/28/1992,64.5,65.25,64,65.25,27369600,1.53
9/25/1992,66.25,66.25,64,64.75,50502400,1.52
9/24/1992,66.5,67,65.25,66,52227200,1.55
9/23/1992,64.25,66.75,64,66.62,93046400,1.56
9/22/1992,64.75,65.25,64.25,64.25,28374400,1.51
9/21/1992,64.75,65.25,64,64.87,32902400,1.52
9/18/1992,65,65.5,64.5,65.25,51510400,1.53
9/17/1992,65.5,65.5,63.75,64.5,47664000,1.51
9/16/1992,62.5,64.75,62.5,63.75,78720000,1.49
9/15/1992,65.12,65.25,63.25,63.75,47408000,1.49
9/14/1992,64.75,65.5,63.75,65.5,102953600,1.53
9/11/1992,64,64.5,63.38,64,46716800,1.5
9/10/1992,62.5,64.5,62.5,64.25,75148800,1.51
9/9/1992,61.25,63,61,63,41148800,1.48
9/8/1992,61,61.25,60.25,61,40576000,1.43
9/4/1992,62.25,62.5,61,61.25,41904000,1.44
9/3/1992,61.25,63,61.25,62.25,119360000,1.46
9/2/1992,59,61.25,59,60.75,65782400,1.42
9/1/1992,57.75,59.25,57.75,59.13,68992000,1.39
8/31/1992,57.75,58.5,57.63,58,35846400,1.36
8/28/1992,57.75,58,57.25,57.75,13731200,1.35
8/27/1992,57.75,58.25,57.5,57.75,52048000,1.35
8/26/1992,56.75,57.63,56.5,57,31376000,1.34
8/25/1992,55.25,56.5,54.25,56.25,46585600,1.32
8/24/1992,55.75,56.25,55,55.13,34681600,1.29
8/21/1992,57,57.5,55.5,56.5,54940800,1.32
8/20/1992,56,57.25,55.75,57.13,61270400,1.34
8/19/1992,57.75,57.75,56,56,38768000,1.31
8/18/1992,58.5,59,57.25,57.75,36672000,1.35
8/17/1992,59.75,60.13,58.5,58.5,40051200,1.37
8/14/1992,58.5,60,58.25,59.63,29382400,1.4
8/13/1992,57.25,58.75,57.25,58.5,33561600,1.37
8/12/1992,58.75,59.25,57.75,57.75,39523200,1.35
8/11/1992,59,59.25,58,59,30524800,1.38
8/10/1992,58.5,59.25,58.25,59.13,27929600,1.39
8/7/1992,58.5,59.25,57.75,58.63,53241600,1.37
8/6/1992,59.5,59.75,58.25,58.5,33312000,1.37
8/5/1992,60.25,60.75,59.25,59.38,25440000,1.39
8/4/1992,61,61.25,60.25,60.63,25936000,1.42
8/3/1992,60.25,61.13,59.75,60.88,44464000,1.43
7/31/1992,59.88,60.25,59.25,59.75,42960000,1.4
7/30/1992,58.75,59.5,58.25,59,30352000,1.38
7/29/1992,59.25,60.25,58.75,58.75,83977600,1.38
7/28/1992,56.75,59.25,56.75,59.25,71257600,1.39
7/27/1992,57.75,58,56.63,56.75,46646400,1.33
7/24/1992,56.75,58.75,56.75,58.25,53273600,1.36
7/23/1992,55.5,57.5,55.5,57.5,43952000,1.35
7/22/1992,56.25,57.38,55,55.25,79040000,1.29
7/21/1992,55.75,56.75,55.5,56.5,42684800,1.32
7/20/1992,55.75,56,54.75,55.75,49804800,1.31
7/17/1992,57.75,57.75,56,56,62150400,1.31
7/16/1992,58.25,58.5,56.75,58,46323200,1.36
7/15/1992,58.5,59.5,58,58.25,55488000,1.36
7/14/1992,57.75,58.75,57,58.25,48620800,1.36
7/13/1992,56.5,57.5,56,56.75,52627200,1.33
7/10/1992,57.5,57.75,56.25,56.5,41760000,1.32
7/9/1992,56.75,58,56.38,57.5,56300800,1.35
7/8/1992,56,57,55.25,57,60480000,1.34
7/7/1992,56.75,57.5,56,56.13,44755200,1.32
7/6/1992,56,57,55.5,57,40646400,1.34
7/2/1992,58,58.38,55.63,55.88,67465600,1.31
7/1/1992,57,58,56.75,58,45616000,1.36
6/30/1992,57.63,57.75,56.75,57,47635200,1.34
6/29/1992,55.25,57.75,55.25,57.75,80857600,1.35
6/26/1992,54,55.25,54,55.25,49772800,1.29
6/25/1992,54.75,55.25,53.5,54.38,100275200,1.27
6/24/1992,54.75,55,54.25,54.75,63081600,1.28
6/23/1992,54.5,55.25,54.25,55,86236800,1.29
6/22/1992,52.5,54.63,51.5,54,97388800,1.27
6/19/1992,51,53,51,52.75,107964800,1.24
6/18/1992,52.25,52.75,49.75,51,257920000,1.19
6/17/1992,48.5,49,47.75,47.75,48400000,1.12
6/16/1992,48.5,49.5,48,48.5,37974400,1.14
6/15/1992,49.75,50,48.25,48.5,37779200,1.14
6/12/1992,50.25,51,49.25,49.5,42780800,1.16
6/11/1992,50,50.25,49.5,50,22080000,1.17
6/10/1992,51,51,49.75,50.13,25292800,1.17
6/9/1992,51,51.25,50.5,50.88,52070400,1.19
6/8/1992,50,50.75,49.5,50.63,20777600,1.19
6/5/1992,50.5,50.75,49.5,50,42348800,1.17
6/4/1992,51.25,51.5,50,50.25,31622400,1.18
6/3/1992,51,52.25,51,51.5,61388800,1.21
6/2/1992,51,51.5,50.25,51.13,32326400,1.2
6/1/1992,50,51,49.75,51,41945600,1.19
5/29/1992,50.75,51,50,50,55043200,1.17
5/28/1992,49.5,50.5,49.25,50.5,54521600,1.18
5/27/1992,48.25,49.5,48,49.5,54323200,1.16
5/26/1992,48.5,48.75,47.75,47.75,41830400,1.12
5/22/1992,48,48.5,47.5,48.5,45286400,1.14
5/21/1992,48,48,46.75,47.5,78374400,1.11
5/20/1992,47.25,48.25,47.25,47.88,58889600,1.12
5/19/1992,47.13,47.5,46.5,47,99683200,1.1
5/18/1992,48.25,48.5,47,47.25,81084800,1.11
5/15/1992,48.5,49.75,47.75,48.25,72089600,1.13
5/14/1992,49.88,50,47.5,49,196044800,1.15
5/13/1992,51.75,52,50.75,51.25,58432000,1.2
5/12/1992,53.63,53.75,51.25,51.63,55120000,1.21
5/11/1992,53.5,54.25,53,53.13,28163200,1.24
5/8/1992,53.75,54.25,52.38,53.38,22963200,1.25
5/7/1992,53.75,54,53,53.75,31174400,1.26
5/6/1992,54.5,54.75,53.5,53.75,33420800,1.26
5/5/1992,52.5,54.75,52,54.38,60560000,1.27
5/4/1992,52.5,53.75,52.25,52.5,41372800,1.23
5/1/1992,53.5,53.75,52,52.63,31638400,1.23
4/30/1992,52,53.5,52,53.5,45036800,1.25
4/29/1992,51,52.5,50.75,52.13,55740800,1.22
4/28/1992,50.75,51,49,50.75,77270400,1.19
4/27/1992,51.5,52.75,50.75,51,33968000,1.19
4/24/1992,51.5,52.25,51.38,51.75,35404800,1.21
4/23/1992,52.25,53,50.75,52,56556800,1.22
4/22/1992,50.75,52.75,50.5,52.25,61084800,1.22
4/21/1992,50.75,51.25,49.5,50.5,68006400,1.18
4/20/1992,51.75,52,49.75,51,74470400,1.19
4/16/1992,53.75,53.75,51.5,52.25,57302400,1.22
4/15/1992,53,53.5,51.75,53.5,83011200,1.25
4/14/1992,50.25,53.25,50.25,52.25,128256000,1.22
4/13/1992,51.5,51.5,49.25,49.88,122464000,1.17
4/10/1992,55,55.25,51,51.13,272249600,1.2
4/9/1992,57.75,59.25,54.5,57.25,115696000,1.34
4/8/1992,56,57.75,55,57.5,91190400,1.35
4/7/1992,57.88,58.75,56,56.25,109404800,1.32
4/6/1992,55.25,58,55,57.88,62393600,1.36
4/3/1992,55.25,55.75,53.75,54.75,49840000,1.28
4/2/1992,55.5,56.5,54.75,55.25,55993600,1.29
4/1/1992,55.25,55.75,53.63,55.75,116704000,1.31
3/31/1992,53,56.25,52.5,55.25,110288000,1.29
3/30/1992,56,56.5,52.5,53.25,184208000,1.25
3/27/1992,58.25,58.5,51.5,55.25,375180800,1.29
3/26/1992,60.75,61,58.13,58.75,125628800,1.38
3/25/1992,61.5,61.5,60,60.25,87724800,1.41
3/24/1992,63.25,63.5,60,61.25,119420800,1.44
3/23/1992,63.5,63.75,63,63.25,70236800,1.48
3/20/1992,65.75,65.75,64,65,33148800,1.52
3/19/1992,67,67.5,65.5,65.62,22611200,1.54
3/18/1992,65.75,67.12,65.75,66.62,42275200,1.56
3/17/1992,65.25,66,65,65.75,40310400,1.54
3/16/1992,63.75,65.75,63.25,65.37,27312000,1.53
3/13/1992,64.5,65.62,63.5,64,36742400,1.5
3/12/1992,62.38,64.25,61.5,64,73939200,1.5
3/11/1992,64.25,64.5,62.25,62.5,43280000,1.46
3/10/1992,62.25,64.5,62.25,64.5,53712000,1.51
3/9/1992,62,63,61.75,62.25,32665600,1.46
3/6/1992,63.5,63.5,61.5,62.25,46873600,1.46
3/5/1992,63.5,64.25,62.38,63.5,40368000,1.49
3/4/1992,65.25,65.25,63.5,63.75,44956800,1.49
3/3/1992,66.25,66.5,64.75,64.87,38406400,1.52
3/2/1992,63.5,65.87,63.25,65.75,49091200,1.54
2/28/1992,64.75,65,63,63.5,30563200,1.49
2/27/1992,65.5,66.25,64.5,64.5,47635200,1.51
2/26/1992,64,65.75,63.75,65.5,75641600,1.53
2/25/1992,64.87,65.25,63,63.75,86969600,1.49
2/24/1992,67.25,67.5,64.5,65.37,66176000,1.53
2/21/1992,66,67.75,65.75,67.75,68163200,1.59
2/20/1992,63.75,66,63.75,66,75974400,1.55
2/19/1992,64.5,64.75,62.25,63.75,82963200,1.49
2/18/1992,67.25,67.25,64.25,64.5,59036800,1.51
2/14/1992,68.5,68.5,66.5,67.12,53257600,1.57
2/13/1992,67.62,68.75,67,68.5,88336000,1.6
2/12/1992,66,68.25,66,68,115001600,1.59
2/11/1992,65.25,66.25,64.75,65.5,76816000,1.53
2/10/1992,64.5,65.5,63.5,65.25,79942400,1.53
2/7/1992,62.5,65,62.5,64.5,124537600,1.51
2/6/1992,62.75,63.13,62,62.38,46931200,1.46
2/5/1992,63.5,63.75,62.5,62.75,81238400,1.47
2/4/1992,59.75,62.75,59,62.63,64294400,1.47
2/3/1992,60,60.5,59.25,59.75,37724800,1.4
1/31/1992,60.75,61.5,59.75,59.88,82953600,1.4
1/30/1992,60.5,60.75,58.75,60.63,102387200,1.42
1/29/1992,62,63,60.25,60.5,76416000,1.42
1/28/1992,61.5,62.75,60.5,62.63,65718400,1.47
1/27/1992,62.5,62.5,61.25,61.38,56505600,1.44
1/24/1992,61.75,62.75,61.5,62.38,80752000,1.46
1/23/1992,61,63,61,61.88,91251200,1.45
1/22/1992,59.5,61.25,59.25,61.25,73692800,1.44
1/21/1992,60.75,61.5,59.25,59.5,113436800,1.39
1/20/1992,62.25,62.5,60.75,61.5,103680000,1.44
1/17/1992,61,63,60.75,62.5,174681600,1.46
1/16/1992,59,61.25,56,61,385171200,1.43
1/15/1992,54.5,56.88,54.25,56,147100800,1.31
1/14/1992,53.5,55.5,53.25,54.5,109574400,1.28
1/13/1992,52.5,53.88,51.75,53.5,43852800,1.25
1/10/1992,53.25,54.5,52.25,52.75,91292800,1.24
1/9/1992,52.5,54,52.25,53.5,111849600,1.25
1/8/1992,50.38,52.75,50.25,52.25,148579200,1.22
1/7/1992,49,51.75,48.5,51.5,110368000,1.21
1/6/1992,50,50,48.5,49.25,52128000,1.15
1/3/1992,50.5,50.75,49,50,61977600,1.17
1/2/1992,48.63,50.25,47.25,50.25,76608000,1.18
12/31/1991,48.5,49.25,48,49,58342400,1.15
12/30/1991,47.75,48.75,47.5,48.75,61763200,1.14
12/27/1991,47.5,48.25,47.25,47.5,58012800,1.11
12/26/1991,45.5,48,45.38,47.5,69004800,1.11
12/24/1991,44,46,43.75,45.25,51660800,1.06
12/23/1991,42.75,44.5,42.25,44,41968000,1.03
12/20/1991,43.5,43.75,42,42.5,69408000,1
12/19/1991,42.75,43.5,41.5,42.5,87110400,1
12/18/1991,44.25,45,44.25,44.88,25043200,1.05
12/17/1991,45,45.25,44.5,44.5,54486400,1.04
12/16/1991,44.5,45,44.5,45,39577600,1.05
12/13/1991,43.5,44.75,43.5,44.25,65571200,1.04
12/12/1991,42.75,43.5,42.5,43.5,47056000,1.02
12/11/1991,43.5,43.75,42.5,42.63,54566400,1
12/10/1991,42,43,41.25,43,31161600,1.01
12/9/1991,41.5,43,41.5,42.25,56086400,0.99
12/6/1991,41,42,40.75,41.75,30636800,0.98
12/5/1991,41.25,41.75,41,41.25,43993600,0.97
12/4/1991,41.75,42,41,41.38,26633600,0.97
12/3/1991,42,42.25,41.25,41.5,32979200,0.97
12/2/1991,40.75,42.13,40.25,41.88,37974400,0.98
11/29/1991,41,41.25,41,41,10179200,0.96
11/27/1991,41,41.5,40.75,41.13,33692800,0.96
11/26/1991,40.5,41,39.75,41,62051200,0.96
11/25/1991,41,41.25,40,40.25,68899200,0.94
11/22/1991,41,41.5,40.75,41,51536000,0.96
11/21/1991,41.5,42.63,41,41.25,59110400,0.97
11/20/1991,42,42.25,41.13,41.25,67475200,0.97
11/19/1991,41.75,41.75,40.5,41.75,49120000,0.98
11/18/1991,41.25,42.25,40.75,41.75,40732800,0.98
11/15/1991,43.38,43.75,40.75,41,66672000,0.96
11/14/1991,43.5,44.25,43,43.25,52400000,1.01
11/13/1991,43.5,43.75,43,43.25,42076800,1.01
11/12/1991,43.5,44,43.13,43.25,54441600,1.01
11/11/1991,43.25,43.5,42.75,43,36681600,1.01
11/8/1991,43.25,43.88,43,43.25,48902400,1.01
11/7/1991,42.5,43,41.5,43,67500800,1.01
11/6/1991,42.63,42.75,41.25,41.75,73360000,0.98
11/5/1991,41,42.25,40.25,42,52896000,0.98
11/4/1991,42,42,41,41,41590400,0.96
11/1/1991,41.5,42.75,41.5,41.88,120761600,0.98
10/31/1991,43.5,43.75,40,40.63,143430400,0.95
10/30/1991,43.75,44.5,43.25,43.75,39216000,1.03
10/29/1991,43.5,44.75,43.5,43.75,61148800,1.03
10/28/1991,42.75,43.25,42.5,42.75,33987200,1
10/25/1991,42.5,42.63,41.5,42.5,23248000,1
10/24/1991,43,43.13,41.75,42.5,38243200,1
10/23/1991,43.25,43.5,42.5,42.75,22211200,1
10/22/1991,43,43.75,42.75,43.13,24771200,1.01
10/21/1991,44,44,42.5,43,28460800,1.01
10/18/1991,43.75,44.5,43.5,44,46192000,1.03
10/17/1991,45.25,45.5,43,43.63,86243200,1.02
10/16/1991,44.25,45.5,44,45.38,80422400,1.06
10/15/1991,43,44.25,42.25,44.25,68969600,1.04
10/14/1991,42,42.75,41.75,42.75,42156800,1
10/11/1991,42.25,42.5,41.75,41.88,56176000,0.98
10/10/1991,41.38,42.25,40,42,149203200,0.98
10/9/1991,39,39.63,38.5,38.5,57324800,0.9
10/8/1991,39.5,40,38.5,38.63,61609600,0.91
10/7/1991,40,40.25,39.5,40,54403200,0.94
10/4/1991,39.25,40.75,39.25,40,75276800,0.94
10/3/1991,39.75,40,38.5,39.5,95049600,0.93
10/2/1991,41,41.38,39.75,40,66896000,0.94
10/1/1991,42.5,42.5,41,41.13,37068800,0.96
9/30/1991,41.75,42.25,41.25,42.25,36211200,0.99
9/27/1991,42.5,43,42,42.25,39209600,0.99
9/26/1991,41.75,43,41.75,42.5,43299200,1
9/25/1991,42.25,42.25,41.5,41.88,41088000,0.98
9/24/1991,41,42,40,41.75,74118400,0.98
9/23/1991,41.75,42.25,41,41,55129600,0.96
9/20/1991,41.25,42.5,41.25,42.25,97318400,0.99
9/19/1991,42,42.75,41.25,41.38,95209600,0.97
9/18/1991,41,42.25,40.5,41.75,119219200,0.98
9/17/1991,41.5,41.5,40,41,195324800,0.96
9/16/1991,43,43.38,40.75,41.5,165600000,0.97
9/13/1991,43.5,44.25,42.75,43,313900800,1.01
9/12/1991,49.5,50,48.63,49.75,39779200,1.17
9/11/1991,47.5,49,47.5,48.75,27872000,1.14
9/10/1991,46.75,47.75,46,47.75,53091200,1.12
9/9/1991,47.5,47.75,46.75,47,39747200,1.1
9/6/1991,47.75,48.5,47.5,47.5,41107200,1.11
9/5/1991,48.25,48.5,47,47.5,51664000,1.11
9/4/1991,49,49.25,47.25,48.25,63228800,1.13
9/3/1991,49.25,49.5,48,48.5,65075200,1.14
8/30/1991,51.25,51.5,49,49.5,79056000,1.16
8/29/1991,52,52.5,51,51.25,36227200,1.2
8/28/1991,52.5,52.75,51.25,51.75,53340800,1.21
8/27/1991,50.5,52.5,50.25,52.5,84099200,1.23
8/26/1991,50.25,50.5,49.5,50.5,32748800,1.18
8/23/1991,49.75,51,49,50.25,49334400,1.18
8/22/1991,50.5,50.75,48.75,50,66649600,1.17
8/21/1991,49,50.75,48,50.5,63763200,1.18
8/20/1991,47.25,48,46.5,47.75,75385600,1.12
8/19/1991,46.75,48,44,47.13,85241600,1.1
8/16/1991,49.25,50,47.75,47.75,43238400,1.12
8/15/1991,50.25,51,49.25,49.38,43516800,1.16
8/14/1991,50,50.75,49.5,50.25,52918400,1.18
8/13/1991,49.5,50.5,49,49.75,54048000,1.17
8/12/1991,48,49.5,47.75,49,36547200,1.15
8/9/1991,48.75,49.25,48,48.13,46476800,1.13
8/8/1991,50.5,50.5,48.25,48.75,58294400,1.14
8/7/1991,51,51.5,49.75,50.25,50473600,1.18
8/6/1991,48.75,51.13,48.75,50.75,57395200,1.19
8/5/1991,48.5,49,48.25,48.75,31596800,1.14
8/2/1991,49.75,50.25,49,49.25,77952000,1.15
8/1/1991,47.5,49.88,47,49.63,100476800,1.16
7/31/1991,46,47,45.75,47,53152000,1.1
7/30/1991,45.75,46.25,45,45.88,45068800,1.07
7/29/1991,45.5,45.5,44.5,45.5,31968000,1.07
7/26/1991,46,46.25,45.25,45.25,28748800,1.06
7/25/1991,44.75,45.75,44.5,45.75,37209600,1.07
7/24/1991,44.25,45.25,44,44.75,32947200,1.05
7/23/1991,45.75,46.63,44.25,44.5,49136000,1.04
7/22/1991,47,47.75,45.75,46,24281600,1.08
7/19/1991,45.75,47.5,45.75,47.25,60297600,1.11
7/18/1991,44.5,45.75,44,45.75,73888000,1.07
7/17/1991,44.75,45.63,44,44.25,157408000,1.04
7/16/1991,46.75,47.25,45.25,45.75,65484800,1.07
7/15/1991,46.5,47.25,46.25,46.75,28995200,1.1
7/12/1991,45.75,46.5,45,46.5,56508800,1.09
7/11/1991,46.75,47,45.5,45.5,45587200,1.07
7/10/1991,45.75,47.5,45.5,46.75,97328000,1.1
7/9/1991,45,46,44.5,45.25,90956800,1.06
7/8/1991,42.75,44.5,42.5,44.13,88089600,1.03
7/5/1991,43,43,42.5,42.88,25324800,1
7/3/1991,42.25,43.25,42,42.88,130969600,1
7/2/1991,44.5,44.88,41,42.88,289740800,1
7/1/1991,46.75,47.5,45,45.5,88124800,1.07
6/28/1991,45.5,46.75,45.25,46.5,178419200,1.09
6/27/1991,46.25,46.5,45.25,45.63,46534400,1.07
6/26/1991,43.75,46.25,43.75,46,73126400,1.08
6/25/1991,44.25,45.25,43.5,44,82064000,1.03
6/24/1991,46.5,47.25,43.5,43.75,100540800,1.03
6/21/1991,47.25,47.75,47,47,51945600,1.1
6/20/1991,47.25,47.75,46.75,47.13,68976000,1.1
6/19/1991,47.75,48.25,47,47.5,74569600,1.11
6/18/1991,49.75,49.75,47.75,48.5,69593600,1.14
6/17/1991,48.25,50.5,48,49.5,68918400,1.16
6/14/1991,49,49.5,48,48.25,67392000,1.13
6/13/1991,49.5,49.5,47,48.75,130371200,1.14
6/12/1991,49.5,50.13,48.5,49.38,130243200,1.16
6/11/1991,50.75,51.5,50.25,51.25,77072000,1.2
6/10/1991,52,53.63,50.25,50.5,68563200,1.18
6/7/1991,52.5,53,51,52.25,91721600,1.22
6/6/1991,54.25,55.25,52.75,53.5,106969600,1.25
6/5/1991,57,57.5,53.63,53.75,212940800,1.26
6/4/1991,59.25,59.25,56.75,57.75,95289600,1.35
6/3/1991,55.75,58.75,55.5,58.5,115529600,1.37
5/31/1991,53.13,55.75,53,55.75,130688000,1.31
5/30/1991,52.25,53.5,52.25,53.25,51123200,1.25
5/29/1991,53,53,51.5,52.25,46908800,1.22
5/28/1991,51.25,53.25,51.25,53.25,47427200,1.25
5/24/1991,51,51.75,50.75,51,34611200,1.19
5/23/1991,49.25,50.5,49,50.5,80844800,1.18
5/22/1991,48.5,49.13,48,48.5,133574400,1.14
5/21/1991,48.75,49,46.75,47,95699200,1.1
5/20/1991,48.5,49.88,48,48.5,44780800,1.14
5/17/1991,48.25,48.75,47.5,48.5,77116800,1.14
5/16/1991,49.63,50,48.25,48.5,126057600,1.14
5/15/1991,52.25,52.25,48,49.25,210182400,1.15
5/14/1991,51.75,53.25,51.75,53.25,69516800,1.25
5/13/1991,53,53.5,51.75,52.75,37875200,1.24
5/10/1991,54.5,54.75,52.25,53,43424000,1.24
5/9/1991,52.5,54.63,52.5,54.5,73772800,1.28
5/8/1991,49.75,52,49.5,51.5,31123200,1.21
5/7/1991,49.75,51,49.75,50.25,41177600,1.18
5/6/1991,48.5,49.75,48.25,49.5,4281600,1.16
5/3/1991,48,49,47.25,48.5,45132800,1.14
5/2/1991,49.25,49.5,48,48.25,66665600,1.13
5/1/1991,48.5,49,47,48.5,81126400,1.14
4/30/1991,50.13,50.75,48,49.25,82140800,1.15
4/29/1991,52,52.25,50.25,50.38,52688000,1.18
4/26/1991,52.25,52.75,51.25,52.13,73779200,1.22
4/25/1991,54.5,54.75,52.25,53,76236800,1.24
4/24/1991,53.75,55,53.5,55,39884800,1.29
4/23/1991,53.75,54.25,53,53.63,27452800,1.26
4/22/1991,52.5,54,52.25,53.25,53536000,1.25
4/19/1991,53.25,53.5,52.5,52.88,47836800,1.24
4/18/1991,54.25,54.5,53.5,53.5,45715200,1.25
4/17/1991,54.5,55.25,54.25,54.75,64326400,1.28
4/16/1991,54,54.5,52.5,54.5,75401600,1.28
4/15/1991,54.25,54.25,52,54.13,71260800,1.27
4/12/1991,52.5,54.38,52.13,54.25,126444800,1.27
4/11/1991,50.75,52.25,50,52,173852800,1.22
4/10/1991,47,47.75,46.5,47.5,71875200,1.11
4/9/1991,48.25,49,46.25,46.63,46931200,1.09
4/8/1991,47.75,48.75,47.25,48.5,54611200,1.14
4/5/1991,49.25,49.75,47.75,48.25,76611200,1.13
4/4/1991,49.5,50.25,48.88,49.25,59372800,1.15
4/3/1991,48.5,49.75,48,49,59107200,1.15
4/2/1991,48,49,48,48.5,38928000,1.14
4/1/1991,46.75,47.5,46.25,47.5,42345600,1.11
3/28/1991,47.25,47.5,46.5,46.75,46640000,1.1
3/27/1991,47.25,47.75,47,47.5,77123200,1.11
3/26/1991,44,47.25,44,47,70512000,1.1
3/25/1991,43.5,45,43.25,44.13,47308800,1.03
3/22/1991,44,45,43.5,43.75,66291200,1.03
3/21/1991,46.25,47,44,44.5,71494400,1.04
3/20/1991,45,46.25,44.5,46.13,81187200,1.08
3/19/1991,46,46,43.75,45.25,92934400,1.06
3/18/1991,47,48.25,44.75,47,60633600,1.1
3/15/1991,47.75,48,46.5,47.25,53542400,1.11
3/14/1991,48.5,49.25,47.25,47.5,100636800,1.11
3/13/1991,46.25,48,45.63,47.63,112934400,1.12
3/12/1991,45.75,47,45,45.25,110016000,1.06
3/11/1991,48.5,48.75,45.5,45.75,275084800,1.07
3/8/1991,52.25,52.75,51.5,51.5,32966400,1.21
3/7/1991,51.25,52,50.25,51.75,39276800,1.21
3/6/1991,51.75,52.75,51.38,51.5,90358400,1.21
3/5/1991,48.5,51.75,48,51.38,93955200,1.2
3/4/1991,47.25,48.25,47,48,44016000,1.12
3/1/1991,47.5,48.75,47.25,47.75,46179200,1.12
2/28/1991,49,49,47.25,47.75,61635200,1.12
2/27/1991,49.5,50.5,48.75,49.25,37612800,1.15
2/26/1991,49.5,49.75,49,49.5,31670400,1.16
2/25/1991,50.5,50.75,49.75,50,48956800,1.17
2/22/1991,49.5,51,49.25,49.75,53542400,1.17
2/21/1991,49.75,50.75,49.25,49.5,40393600,1.16
2/20/1991,49.75,50.75,49.25,49.75,62329600,1.17
2/19/1991,48.88,50.25,48.5,50,65536000,1.17
2/15/1991,47.5,49.25,47.25,48.75,73747200,1.14
2/14/1991,48.25,48.5,46.5,47.25,42867200,1.11
2/13/1991,47.75,48.13,47,48,58633600,1.12
